UNITID,PRGMOFR,CIPCODE1,XCIPTUI1,CIPTUIT1,XCIPSUP1,CIPSUPP1,XCIPLGT1,CIPLGTH1,PRGMSR1,XMTHCMP1,MTHCMP1,XWKCMP1,WKCMP1,XLNAYHR1,LNAYHR1,XLNAYWK1,LNAYWK1,XCHG1PY0,CHG1PY0,XCHG1PY1,CHG1PY1,XCHG1PY2,CHG1PY2,XCHG1PY3,CHG1PY3,XCHG4PY0,CHG4PY0,XCHG4PY1,CHG4PY1,XCHG4PY2,CHG4PY2,XCHG4PY3,CHG4PY3,XCHG5PY0,CHG5PY0,XCHG5PY1,CHG5PY1,XCHG5PY2,CHG5PY2,XCHG5PY3,CHG5PY3,XCHG6PY0,CHG6PY0,XCHG6PY1,CHG6PY1,XCHG6PY2,CHG6PY2,XCHG6PY3,CHG6PY3,XCHG7PY0,CHG7PY0,XCHG7PY1,CHG7PY1,XCHG7PY2,CHG7PY2,XCHG7PY3,CHG7PY3,XCHG8PY0,CHG8PY0,XCHG8PY1,CHG8PY1,XCHG8PY2,CHG8PY2,XCHG8PY3,CHG8PY3,XCHG9PY0,CHG9PY0,XCHG9PY1,CHG9PY1,XCHG9PY2,CHG9PY2,XCHG9PY3,CHG9PY3,CIPCODE2,XCIPTUI2,CIPTUIT2,XCIPSUP2,CIPSUPP2,XCIPLGT2,CIPLGTH2,PRGMSR2,XMTHCMP2,MTHCMP2,CIPCODE3,XCIPTUI3,CIPTUIT3,XCIPSUP3,CIPSUPP3,XCIPLGT3,CIPLGTH3,PRGMSR3,XMTHCMP3,MTHCMP3,CIPCODE4,XCIPTUI4,CIPTUIT4,XCIPSUP4,CIPSUPP4,XCIPLGT4,CIPLGTH4,PRGMSR4,XMTHCMP4,MTHCMP4,CIPCODE5,XCIPTUI5,CIPTUIT5,XCIPSUP5,CIPSUPP5,XCIPLGT5,CIPLGTH5,PRGMSR5,XMTHCMP5,MTHCMP5,CIPCODE6,XCIPTUI6,CIPTUIT6,XCIPSUP6,CIPSUPP6,XCIPLGT6,CIPLGTH6,PRGMSR6,XMTHCMP6,MTHCMP6 
107831,3,12.0401,A,.,A,.,R,1500,1,R,13,R,52,R,1000,R,32,R,12300,R,12600,R,13200,R,13200,R,1015,R,1015,R,1116,R,1116,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,17407,R,19240,R,21164,R,21164,R,1781,R,2041,R,2431,R,2431,R,1235,R,1482,R,1768,R,1768,12.041,R,7444,R,874,R,600,1,R,5,12.0413,R,7010,R,440,R,600,1,R,5,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
108065,1,12.0401,A,.,A,.,R,1500,1,R,12,R,48,R,900,R,28,R,6000,R,7500,R,7500,R,9750,R,645,R,655,R,655,R,860,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,3600,R,4200,R,4200,R,4800,R,600,R,600,R,600,R,1500,R,600,R,600,R,600,R,1500,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
108348,3,9.0701,A,.,A,.,R,36,2,R,8,R,30,R,36,R,30,R,13800,R,14000,R,15300,R,15300,R,110,R,110,R,110,R,115,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,9540,R,9540,R,9540,R,9540,R,4208,R,4193,R,4200,R,4185,R,2768,R,2768,R,3000,R,2768,10.0202,R,15300,R,110,R,36,2,R,8,9.0799,R,13900,R,110,R,36,2,R,8,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
108649,2,12.0401,A,.,A,.,R,1600,1,R,14,R,55,R,900,R,26,R,19200,R,16000,R,16000,R,16000,R,1700,R,1540,R,1540,R,1540,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,13778,R,13778,R,13778,R,13778,R,7590,R,7590,R,7590,R,7590,R,4991,R,4991,R,5528,R,5528,12.0409,R,8400,R,1255,R,600,1,R,7,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
108977,4,12.0401,A,.,A,.,R,1600,1,R,13,R,53,R,900,R,26,R,13700,R,15456,R,16100,R,16100,R,1400,R,1400,R,1250,R,1250,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,15993,R,16139,R,16589,R,16920,R,5976,R,6122,R,6387,R,6241,R,6161,R,6294,R,6426,R,4227,12.0402,R,15100,R,1250,R,1500,1,R,12,12.041,R,4000,R,550,R,400,1,R,4,12.0413,R,6000,R,250,R,600,1,R,6,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
109040,9,51.0801,A,.,A,.,R,47,2,R,9,R,36,R,36,R,36,R,16950,R,16950,R,16950,R,16950,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,10863,R,10962,R,11268,R,10350,R,4059,R,4158,R,4167,R,8460,R,4185,R,4275,R,4275,R,8460,51.3901,R,34450,A,.,R,1560,1,R,14,51.0713,R,16950,A,.,R,47,2,R,9,51.0909,R,34950,A,.,R,96,2,R,20,51.0601,R,16950,A,.,R,800,1,R,10,51.0805,R,16950,A,.,R,44,2,R,9
109721,2,51.0901,A,.,A,.,R,900,1,R,8,R,30,R,900,R,30,R,14900,R,14900,R,14900,R,17000,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,6623,R,8070,R,8610,R,8903,R,900,R,900,R,900,R,1500,R,900,R,900,R,900,R,1500,10.9999,R,17000,A,.,R,900,1,R,8,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
109730,2,10.0105,A,.,A,.,R,24,2,R,8,R,30,R,30,R,30,R,15038,R,15038,R,17008,R,17008,R,233,R,200,R,200,R,200,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,10748,R,9225,R,9225,R,10178,R,1875,R,1725,R,1725,R,1875,R,1748,R,1463,R,1628,R,1875,11.0101,R,17008,R,200,R,24,2,R,8,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
109934,4,12.0401,A,.,A,.,R,1750,1,R,13,R,50,R,900,R,26,R,20150,R,20225,R,20850,R,21350,R,4000,R,4000,R,4970,R,5095,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,28625,R,29800,R,31088,R,32025,R,10713,R,11175,R,11650,R,11863,R,8000,R,8350,R,8700,R,8963,12.0401,R,18025,R,3320,R,1600,1,R,12,12.0401,R,24975,R,5895,R,1900,1,R,14,12.041,R,8425,R,1490,R,600,1,R,5,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
110194,2,47.0201,A,.,A,.,R,1040,1,R,10,R,40,R,1040,R,40,R,13950,R,14010,R,14038,R,14045,R,183,R,240,R,245,R,245,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,9320,R,9400,R,9720,R,9720,R,5280,R,5320,R,5520,R,6620,R,3480,R,3520,R,3640,R,4360,47.0201,R,12307,R,185,R,910,1,R,9,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
110875,2,12.0401,A,.,A,.,R,1600,1,R,13,R,50,R,900,R,26,R,15215,R,15215,R,15180,R,15180,R,1500,R,1500,R,1200,R,1850,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,15088,R,15225,R,15650,R,15963,R,5638,R,5775,R,5788,R,5763,R,5813,R,5938,R,5938,R,5925,12.041,R,4102,R,800,R,400,1,R,3,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
111054,3,12.0401,A,.,A,.,R,1600,1,R,13,R,53,R,900,R,30,R,14450,R,15238,R,15125,R,15133,R,1500,R,1750,R,1750,R,1750,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,9474,R,16019,R,16708,R,16708,R,3445,R,5684,R,5883,R,5883,R,3551,R,5645,R,5936,R,5936,12.0409,R,7879,R,1000,R,600,1,R,5,12.0402,R,13432,R,1450,R,1500,1,R,15,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
111513,4,12.0401,A,.,A,.,R,1600,1,R,11,R,44,R,900,R,26,R,16364,R,16592,R,16935,R,16935,R,2000,R,2675,R,3020,R,3020,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,11242,R,15928,R,15928,R,15928,R,726,R,594,R,594,R,594,R,1760,R,1760,R,1760,R,1760,12.0409,R,8375,R,1485,R,600,1,R,4,12.041,R,2625,R,950,R,400,1,R,3,12.0413,R,3629,R,850,R,600,1,R,4,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
111638,5,51.3901,A,.,A,.,R,1656,1,R,13,R,52,R,900,R,30,R,28312,R,32006,R,27757,R,27400,R,3614,R,3750,R,3013,R,3634,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,15691,R,15834,R,16276,R,16601,R,6045,R,6006,R,6019,R,5993,R,5863,R,6175,R,6175,R,6162,51.092,R,32201,R,3736,R,94,2,R,23,51.091,R,34745,R,2840,R,105,2,R,21,51.0806,R,37113,R,3033,R,74,2,R,18,51.0716,R,7995,R,2392,R,66,2,R,8,-2,A,.,A,.,A,.,-2,A,.
111708,3,48.0508,A,.,A,.,R,900,1,R,7,R,28,R,900,R,26,R,9307,R,9307,R,10165,R,11182,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8449,R,8526,R,8764,R,8939,R,3157,R,3234,R,3241,R,3227,R,3255,R,3325,R,3325,R,3318,46.0415,R,10954,A,.,R,900,1,R,7,51.0801,R,10594,A,.,R,900,1,R,7,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
111717,9,51.0801,A,.,A,.,R,900,1,R,7,R,26,R,900,R,26,R,9307,R,9307,R,9958,R,10954,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,7846,R,7917,R,8138,R,8301,R,2932,R,3003,R,3010,R,2997,R,3023,R,3088,R,3088,R,3081,47.0101,R,13375,A,.,R,810,1,R,7,12.0599,R,13200,A,.,R,810,1,R,7,47.0604,R,11221,A,.,R,810,1,R,7,46.0415,R,10954,A,.,R,900,1,R,7,51.0716,R,10672,A,.,R,810,1,R,7
111726,5,48.0508,A,.,A,.,R,900,1,R,8,R,30,R,900,R,30,R,9307,R,9307,R,10165,R,11182,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,9053,R,9135,R,9390,R,9578,R,3383,R,3465,R,3473,R,3458,R,3488,R,3563,R,3563,R,3555,46.0415,R,10954,A,.,R,900,1,R,7,52.1803,R,8754,A,.,R,630,1,R,5,52.0301,R,10954,A,.,R,900,1,R,7,49.0205,R,10333,A,.,R,630,1,R,5,-2,A,.,A,.,A,.,-2,A,.
111744,3,48.0508,A,.,A,.,R,900,1,R,7,R,28,R,900,R,26,R,9307,R,9307,R,10165,R,11182,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8449,R,8526,R,8764,R,8939,R,3157,R,1134,R,3241,R,3227,R,3255,R,3325,R,3325,R,3318,47.0201,R,11182,A,.,R,900,1,R,7,48.0503,R,10954,A,.,R,900,1,R,7,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
111762,4,51.071,A,.,A,.,R,900,1,R,7,R,26,R,900,R,26,R,8060,R,8060,R,8624,R,9486,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,7787,R,7917,R,8138,R,8301,R,2906,R,3003,R,3010,R,2997,R,2997,R,3088,R,3088,R,3081,46.0415,R,10954,A,.,R,900,1,R,7,48.0508,R,11182,A,.,R,900,1,R,7,46.9999,R,9486,A,.,R,720,1,R,6,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
111771,3,49.0205,A,.,A,.,R,630,1,R,5,R,20,R,900,R,26,R,8779,R,8779,R,9394,R,10333,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,6035,R,6090,R,6260,R,6385,R,2255,R,2310,R,2315,R,2305,R,2325,R,2375,R,2375,R,2370,46.0401,R,10954,A,.,R,900,1,R,7,52.0499,R,10954,A,.,R,900,1,R,7,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
111799,2,52.0407,A,.,A,.,R,900,1,R,7,R,28,R,900,R,26,R,9307,R,9307,R,9958,R,10954,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8449,R,8526,R,8764,R,8939,R,3157,R,3234,R,3241,R,3227,R,3255,R,3325,R,3325,R,3318,46.9999,R,9486,A,.,R,720,1,R,6,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
112181,3,12.0401,A,.,A,.,R,1600,1,R,10,R,40,R,900,R,30,R,7100,R,10000,R,10000,R,10000,R,900,R,1100,R,1100,R,1100,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,13470,R,13330,R,13450,R,13500,R,3000,R,3500,R,3500,R,3500,R,2000,R,2500,R,2500,R,2500,12.0409,R,8000,R,1000,R,600,1,R,5,12.041,R,1400,R,600,R,400,1,R,3,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
112288,8,51.0801,A,.,A,.,R,760,1,R,9,R,34,R,900,R,30,R,11696,R,12034,R,11907,R,12482,R,1141,R,1213,R,1266,R,1268,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,10260,R,10353,R,10642,R,10855,R,3834,R,3927,R,3936,R,3919,R,3953,R,4038,R,4038,R,4029,51.0716,R,12494,R,1456,R,760,1,R,9,51.0601,R,14911,R,1089,R,845,1,R,10,51.3501,R,11988,R,1262,R,740,1,R,8,52.0399,R,12525,R,1725,R,760,1,R,10,52.0401,R,12245,R,755,R,720,1,R,8
112367,4,51.3901,A,.,A,.,R,1443,1,R,18,R,72,R,900,R,30,R,4500,R,6000,R,10500,R,10500,R,2840,R,2840,R,2840,R,2840,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,19800,R,19800,R,19800,R,19800,R,4500,R,4500,R,4500,R,4500,R,4500,R,4500,R,4500,R,4500,52.0408,R,1648,R,663,R,870,1,R,8,51.071,R,1987,R,1216,R,1066,1,R,12,51.0801,R,3729,R,471,R,772,1,R,7,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
112455,1,12.0401,A,.,A,.,R,1600,1,R,14,R,55,R,900,R,30,R,16753,R,16753,R,16753,R,16910,R,1400,R,1400,R,1400,R,2000,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,16596,R,16748,R,17215,R,17559,R,6201,R,6353,R,6366,R,6339,R,6394,R,6531,R,6985,R,6518,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
113397,5,12.0401,A,.,A,.,R,1600,1,R,10,R,40,R,900,R,26,R,18553,R,18553,R,18510,R,19311,R,2500,R,2500,R,2500,R,2750,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,12070,R,12180,R,12520,R,12770,R,4510,R,4620,R,4630,R,4610,R,4650,R,4750,R,4750,R,4740,12.0409,R,9706,R,1800,R,600,1,R,8,51.3501,R,9706,R,1500,R,600,1,R,8,12.0413,R,6104,R,1250,R,600,1,R,8,12.041,R,2302,R,600,R,400,1,R,5,-2,A,.,A,.,A,.,-2,A,.
113449,8,12.0401,A,.,A,.,R,1600,1,R,10,R,40,R,900,R,30,R,16000,R,16000,R,16000,R,16000,R,1250,R,1400,R,1400,R,1400,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,12070,R,10240,R,10240,R,10240,R,3170,R,4450,R,4450,R,4450,R,3460,R,3570,R,3570,R,3570,12.0402,R,15000,R,1050,R,1500,1,R,12,12.0409,R,10800,R,952,R,900,1,R,6,12.0409,R,7200,R,700,R,600,1,R,4,12.041,R,4000,R,550,R,400,1,R,3,51.3501,R,6738,R,252,R,600,1,R,4
113908,5,12.0401,A,.,A,.,R,1600,1,R,10,R,40,R,900,R,26,R,18553,R,18553,R,18510,R,19311,R,2500,R,2500,R,2500,R,2750,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,12070,R,12180,R,12520,R,12770,R,4510,R,4620,R,4630,R,4610,R,4650,R,4750,R,4750,R,4740,12.0402,R,18110,R,2000,R,1500,1,R,10,12.0409,R,9706,R,1800,R,600,1,R,8,12.041,R,2302,R,600,R,400,1,R,5,12.0414,R,9406,R,2000,R,600,1,R,8,-2,A,.,A,.,A,.,-2,A,.
114044,1,12.0406,A,.,A,.,R,24,2,R,12,R,48,R,36,R,48,R,15650,R,16750,R,16750,R,16750,R,1945,R,1935,R,1935,R,2000,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,14484,R,14616,R,15024,R,15600,R,5448,R,5592,R,5556,R,5640,R,5616,R,5736,R,5700,R,6000,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
114071,3,12.0401,A,.,A,.,R,1600,1,R,10,R,40,R,900,R,26,R,18553,R,18553,R,18511,R,19311,R,2500,R,2500,R,2500,R,2750,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,12070,R,12180,R,12520,R,12770,R,4510,R,4620,R,4630,R,4610,R,4650,R,4750,R,4750,R,4740,12.0409,R,9706,R,1800,R,600,1,R,8,12.0413,R,6104,R,1250,R,600,1,R,8,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
114080,2,12.0401,A,.,A,.,R,1600,1,R,10,R,40,R,900,R,26,R,18553,R,18553,R,18511,R,19311,R,2500,R,2500,R,2500,R,2750,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,12070,R,12180,R,12520,R,12770,R,4510,R,4620,R,4630,R,4610,R,4650,R,4750,R,4750,R,4740,12.0409,R,9706,R,1800,R,600,1,R,8,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
114123,24,51.0801,A,.,A,.,R,1200,1,R,15,R,60,R,750,R,36,R,16775,R,16775,R,17700,R,17700,R,3400,R,3400,R,4000,R,3840,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,15255,R,15255,R,15915,R,15825,R,3300,R,3300,R,3435,R,4290,R,3300,R,3300,R,3435,R,4290,22.0302,R,24780,R,4770,R,1680,1,R,21,51.0801,R,24780,R,5040,R,1680,1,R,21,11.0103,R,24780,R,3900,R,1680,1,R,21,52.0301,R,24780,R,4970,R,1680,1,R,21,51.0716,R,17700,R,4440,R,1200,1,R,12
114460,3,12.0401,A,.,A,.,R,1600,1,R,13,R,53,R,900,R,30,R,14683,R,15322,R,15322,R,15694,R,4400,R,4200,R,4200,R,4500,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,15993,R,16006,R,16059,R,16920,R,6161,R,6122,R,6135,R,6108,R,5976,R,6294,R,6294,R,6281,12.0409,R,7831,R,1600,R,600,1,R,6,12.0402,R,13592,R,3000,R,1500,1,R,12,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
114628,6,12.0401,A,.,A,.,R,1600,1,R,10,R,40,R,900,R,30,R,10885,R,10885,R,10885,R,10885,R,1500,R,1500,R,1500,R,1500,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8000,R,8000,R,8000,R,8000,R,2000,R,2000,R,2000,R,2000,R,2000,R,2000,R,2000,R,2000,12.0402,R,10200,R,1500,R,1500,1,R,12,12.0409,R,4100,R,1500,R,600,1,R,4,51.3501,R,4100,R,1500,R,600,1,R,4,13.1299,R,4100,R,1500,R,600,1,R,4,12.041,R,2720,R,1500,R,400,1,R,3
114637,4,12.0401,A,.,A,.,R,1600,1,R,13,R,50,R,900,R,28,R,9571,R,9672,R,11156,R,11156,R,415,R,415,R,415,R,415,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,9375,R,9375,R,10625,R,11688,R,3125,R,3125,R,3125,R,3125,R,1875,R,2125,R,2250,R,2500,12.0409,R,4953,R,415,R,600,1,R,5,12.041,R,750,R,215,R,400,1,R,3,12.0413,R,4953,R,415,R,600,1,R,5,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
114761,4,12.0401,A,.,A,.,R,1600,1,R,13,R,50,R,900,R,26,R,10500,R,10500,R,10500,R,11200,R,1222,R,1222,R,1325,R,1550,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,15088,R,15225,R,15650,R,15963,R,5638,R,5775,R,5788,R,5763,R,5813,R,5938,R,5938,R,5925,12.0409,R,4300,R,919,R,600,1,R,5,12.0413,R,4300,R,300,R,600,1,R,5,12.041,R,2900,R,700,R,400,1,R,3,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
114947,7,50.0713,A,.,A,.,R,780,1,R,7,R,26,R,780,R,26,R,17400,R,19348,R,19510,R,19613,R,1630,R,1756,R,1600,R,1600,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,9100,R,9100,R,9100,R,9100,R,3575,R,3575,R,3575,R,3575,R,3575,R,3575,R,4875,R,4875,50.0713,R,17832,R,2290,R,781,1,R,6,50.0713,R,18209,R,565,R,779,1,R,6,50.0713,R,6179,R,320,R,210,1,R,2,50.0713,R,5809,R,320,R,270,1,R,2,50.0713,R,4843,R,65,R,209,1,R,2
115010,7,51.3999,A,.,A,.,R,1701,1,R,16,R,64,R,895,R,30,R,29400,R,29400,R,28525,R,31100,A,.,A,.,R,1575,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,19312,R,19488,R,20032,R,20432,R,5072,R,5056,R,8864,R,10480,R,5536,R,5520,R,8032,R,10688,51.0909,R,27200,R,0,R,1504,1,R,14,51.0801,R,14495,R,0,R,883,1,R,8,51.1012,R,14495,R,0,R,850,1,R,8,51.071,R,14495,R,0,R,883,1,R,8,51.2211,R,22900,R,0,R,1272,1,R,12
115357,1,12.0401,A,.,A,.,R,1600,1,R,12,R,46,R,900,R,26,R,17600,R,17600,R,18400,R,18400,R,1950,R,2000,R,2700,R,2700,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,7337,R,8430,R,8453,R,9315,R,2530,R,2910,R,2921,R,2979,R,2312,R,2657,R,2691,R,2772,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
115658,3,12.0401,A,.,A,.,R,1600,1,R,13,R,53,R,900,R,26,R,11410,R,11410,R,11860,R,12280,R,450,R,450,R,474,R,474,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,15993,R,16139,R,16589,R,16920,R,5976,R,6122,R,6135,R,6108,R,6161,R,6294,R,6294,R,6281,12.041,R,1300,R,182,R,400,1,R,3,12.0413,R,3400,R,198,R,600,1,R,5,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
115931,6,46.0302,A,.,A,.,R,840,1,R,11,R,42,R,840,R,42,R,12720,R,11600,R,13661,R,13661,R,3368,R,700,R,800,R,800,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,9776,R,9776,R,9776,R,9912,R,6468,R,6468,R,6468,R,6468,R,5187,R,5187,R,5187,R,4883,51.1009,R,11514,R,648,R,720,1,R,9,47.0201,R,14084,R,400,R,840,1,R,11,51.0713,R,11126,R,1058,R,720,1,R,9,51.071,R,10635,R,909,R,720,1,R,9,51.3501,R,13055,R,0,R,760,1,R,9
116350,1,12.0401,A,.,A,.,R,1600,1,R,12,R,47,R,900,R,26,R,15920,R,16900,R,16900,R,17900,R,2415,R,2731,R,2500,R,2500,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,14182,R,14206,R,14711,R,15005,R,5299,R,5370,R,5440,R,5417,R,5464,R,5534,R,5581,R,5570,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
116563,5,12.0401,A,.,A,.,R,1750,1,R,13,R,50,R,900,R,26,R,20150,R,20225,R,20850,R,21350,R,4000,R,4000,R,4970,R,5095,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,28625,R,29800,R,31088,R,32025,R,10713,R,11175,R,11650,R,11863,R,8000,R,8350,R,8700,R,8963,12.0409,R,9000,R,1420,R,600,1,R,5,12.0409,R,12325,R,3195,R,750,1,R,6,12.0401,R,24975,R,5895,R,1900,1,R,14,12.0401,R,18025,R,3320,R,1600,1,R,12,-2,A,.,A,.,A,.,-2,A,.
117238,7,12.0401,A,.,A,.,R,1600,1,R,12,R,48,R,900,R,30,R,14475,R,14475,R,15500,R,15500,R,1525,R,1525,R,2000,R,2000,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,14412,R,15012,R,15660,R,15660,R,7560,R,7980,R,8220,R,8220,R,6612,R,6888,R,7188,R,7212,12.0402,R,14500,R,2000,R,1500,1,R,12,12.0409,R,7000,R,1000,R,600,1,R,6,12.041,R,6500,R,1000,R,600,1,R,6,12.0413,R,4077,B,.,R,600,1,R,6,12.0499,R,4077,B,.,R,400,1,R,4
117955,4,12.0401,A,.,A,.,R,1600,1,R,13,R,50,R,900,R,30,R,17450,R,17450,R,17700,R,17750,R,800,R,800,R,800,R,1000,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8225,R,8225,R,15650,R,15650,R,3125,R,3125,R,5788,R,5788,R,1488,R,1488,R,5938,R,5938,12.0409,R,8345,R,530,R,600,1,R,5,12.041,R,7000,R,800,R,600,1,R,5,12.0402,R,17200,R,1000,R,1500,1,R,12,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
